nama_wilayah,tipe_wilayah,kode_wilayah,tahun,dbh_pajak,dbh_sda,dbh_lainnya,dau_block_grant,dau_earmark,dak_fisik,dak_nonfisik,hibah,did_reguler,dana_desa
Kab. Kotabaru,Kota,31744116140,2019,37425115826,289015724297,0,637598993000,0,109876905924,101546613740,0,12470646000,165433272000
Kab. Kotabaru,Kota,31744116140,2020,31799668642,202337413487,0,590032258000,0,66077762092,104632419000,0,52076082000,167711621500
Kab. Kotabaru,Kota,31744116140,2021,95715510819,164441821662,0,582990513000,0,174024713012,105622190000,0,35023661000,163977767000
Kab. Kotabaru,Kota,31744116140,2022,94286219498,678960616677,0,584509383000,0,74888749515,140153238570,0,1847236000,162429853910
Kab. Kotabaru,Kota,31744116140,2023,88355318000,1759968844000,16599816000,399046737000,208167827000,49311048232,148790056994,0,0,167208742000
Kab. Kotabaru,Kota,31744116140,2024,52244658000,1522321209000,14663302000,469468745000,161095225578,83398692170,139783760419,0,7682390000,169709978000
Kota Banjarbaru,Kota,31744116140,2014,21275665590,98840679144,0,389107868000,0,48678260000,0,0,0,0
Kota Banjarbaru,Kota,31744116140,2015,16478060450,133456300457,0,393734908000,0,117666520000,0,0,0,0
Kota Banjarbaru,Kota,31744116140,2016,38910758113,140533001198,0,436204782000,0,176643074840,49337216975,0,0,0
Kota Banjarbaru,Kota,31744116140,2017,21304907334,79894060814,0,428542067000,0,57760583689,62342238760,0,54438793000,0
Kota Banjarbaru,Kota,31744116140,2018,20151911952,126294708315,0,428542067000,0,90788731262,63013270581,0,8750000000,0
Kota Banjarbaru,Kota,31744116140,2019,18803089648,157969279090,0,459236966000,0,76252666451,69155288460,0,10031650000,0
Kota Banjarbaru,Kota,31744116140,2020,27774223364,176928202312,0,419144765000,0,55872957664,76412913820,0,70296638000,0
Kota Banjarbaru,Kota,31744116140,2021,33277244960,94465234871,0,411679729000,0,54006874807,74725955000,0,16245528000,0
Kota Banjarbaru,Kota,31744116140,2022,29098789127,423327057563,0,411679729000,0,21660127795,96518472398,0,0,0
Kota Banjarbaru,Kota,31744116140,2023,31447756000,430396669000,4702857000,343967021000,83982284000,28894434860,110003668558,0,28796644000,0
Kota Banjarbaru,Kota,31744116140,2024,43513224000,370436858000,4154228000,406518809000,53798232518,38959379800,108463776416,0,12166247000,0
Kota Banjarmasin,Kota,31744116140,2014,46050013542,98657719337,0,678176089000,0,19966860000,0,0,0,0
Kota Banjarmasin,Kota,31744116140,2015,34608485050,133110593800,0,677982845000,0,2495880000,0,0,21133293000,0
Kota Banjarmasin,Kota,31744116140,2016,122100412826,138963308491,0,709288709000,0,101194144133,104719774000,0,5000000000,0
Kota Banjarmasin,Kota,31744116140,2017,54337330813,79898366780,0,696828787000,0,40895826142,124422137617,0,7500000000,0
Kota Banjarmasin,Kota,31744116140,2018,42418194520,126203073402,0,696828787000,0,31203634138,131696860196,0,26500000000,0
Kota Banjarmasin,Kota,31744116140,2019,26949593681,157958076725,0,725703025000,0,60450749815,128994020905,0,28436603000,0
Kota Banjarmasin,Kota,31744116140,2020,50635651920,176074969591,0,671766165000,0,26211659624,135157655000,0,82894477000,0
Kota Banjarmasin,Kota,31744116140,2021,61040999037,94147141769,0,659847387000,0,41285325021,131153268440,0,34585555000,0
Kota Banjarmasin,Kota,31744116140,2022,58148667855,423015357829,0,659847387000,0,39088422060,197090606438,0,10392912000,0
Kota Banjarmasin,Kota,31744116140,2023,69375670730,377428759000,5615096000,560831418000,161491509000,19869921263,203704855183,1488000000,34356178000,0
Kota Banjarmasin,Kota,31744116140,2024,69381676000,298087252000,4960046000,734461783000,84153994440,20703148135,214532895279,270000000,23248394000,0
Kota Balikpapan,Kota,31744116140,2014,172308144389,691249086043,0,449982262000,0,7989240000,0,0,0,0
Kota Balikpapan,Kota,31744116140,2015,125038354850,622563917269,0,388230396000,0,9850576000,0,0,23616847000,0
Kota Balikpapan,Kota,31744116140,2016,178700544036,458544891503,0,391898857000,0,65120074221,79882618915,0,5000000000,0
Kota Balikpapan,Kota,31744116140,2017,160237417439,242152125164,0,392621094000,0,42484704150,99165157687,0,7500000000,0
Kota Balikpapan,Kota,31744116140,2018,123953578235,469470265663,0,410543293000,0,67269863029,103296911521,0,26000000000,0
Kota Balikpapan,Kota,31744116140,2019,68324082104,538238418442,0,441301804000,0,70612570944,105179045041,0,46534186000,0
Kota Balikpapan,Kota,31744116140,2020,147855851617,686408332463,0,429199860000,0,35500737244,128893524814,0,71303699000,0
Kota Balikpapan,Kota,31744116140,2021,138423330328,327203081662,0,428306693000,0,57747951356,106337171000,0,84211816000,0
Kota Balikpapan,Kota,31744116140,2022,147493603197,1258708299648,0,428306693000,0,56633430107,185954886904,0,44427677000,0
Kota Balikpapan,Kota,31744116140,2023,169860711000,1459958865000,6951956000,372544749000,98592613000,9239248876,207681065433,951000000,41601904000,0
Kota Balikpapan,Kota,31744116140,2024,176530895000,974423690000,6140949000,508370779000,72714835028,10740075783,224958445433,0,14953965000,0
Kota Bontang,Kota,31744116140,2014,172251615142,712154387709,0,153185776000,0,0,0,0,0,0
Kota Bontang,Kota,31744116140,2015,165218084500,632105551777,0,104682726000,0,102705840000,0,0,0,0
Kota Bontang,Kota,31744116140,2016,151354594478,458296009410,0,202805729000,0,129093048299,21020594500,0,5000000000,0
Kota Bontang,Kota,31744116140,2017,237538659393,243391182863,0,203310751000,0,72999454004,29513790248,0,7500000000,0
Kota Bontang,Kota,31744116140,2018,88073151363,476458032797,0,215830009000,0,42816559303,33252821691,0,24750000000,0
Kota Bontang,Kota,31744116140,2019,122397803177,631064917466,0,238192013000,0,29423097395,37363392560,0,31973282000,0
Kota Bontang,Kota,31744116140,2020,147435529217,609837785503,0,229778988000,0,23498415926,38811857000,0,85731300000,0
Kota Bontang,Kota,31744116140,2021,160438925180,329348447614,0,225977741000,0,39737265219,38123926000,0,44114434000,0
Kota Bontang,Kota,31744116140,2022,204923503558,1285756891832,0,225977741000,0,18939771631,59951619203,0,16205606000,0
Kota Bontang,Kota,31744116140,2023,168235785000,1685378693000,7070837000,169705154000,70863187000,9498072964,70939027632,0,16446800000,0
Kota Bontang,Kota,31744116140,2024,158314927000,1217168581000,6314599000,235474829000,32415004686,14833297689,69114135121,0,13164686000,0
Kota Samarinda,Kota,31744116140,2014,128314529274,789197655125,0,614366913000,0,6270954000,0,0,0,0
Kota Samarinda,Kota,31744116140,2015,98115346650,756500087833,0,590233541000,0,97568524000,0,0,0,0
Kota Samarinda,Kota,31744116140,2016,71812783944,579067121508,0,665150055000,0,139704019639,117118555848,0,5000000000,0
Kota Samarinda,Kota,31744116140,2017,125030480187,280328430678,0,653465507000,0,95601003200,143085088399,0,0,0
Kota Samarinda,Kota,31744116140,2018,93507456251,523611508712,0,659322535000,0,75034973798,159125225399,0,0,0
Kota Samarinda,Kota,31744116140,2019,70336254561,869411697664,0,710059966000,0,98411043622,161732866275,0,30087063000,0
Kota Samarinda,Kota,31744116140,2020,101585284366,539709469196,0,670356522000,0,76554784241,158362188000,0,35336461000,0
Kota Samarinda,Kota,31744116140,2021,137177909118,377244443856,0,660405062000,0,77457646345,164896137143,0,27384618000,0
Kota Samarinda,Kota,31744116140,2022,114835995685,1481815256300,0,660405062000,0,45606852356,254453514245,0,46434416000,0
Kota Samarinda,Kota,31744116140,2023,144965646140,1457004887000,11864019000,582337613000,144107955000,33979871380,264146357823,0,16333666000,0
Kota Samarinda,Kota,31744116140,2024,163696371000,1100854668000,10479977000,730154327000,111620873055,18963828212,269682091578,0,20758998000,0
Kota Bitung,Kota,31744116140,2014,22927958439,4912711927,0,469745053000,0,52869750000,0,0,23746633000,0
Kota Bitung,Kota,31744116140,2015,11273920950,5587560184,0,437048958000,0,50670430000,0,0,21425806000,0
Kota Bitung,Kota,31744116140,2016,17293364139,10152465921,0,482867542000,0,129716958420,37808509550,0,5000000000,0
Kota Bitung,Kota,31744116140,2017,15168747641,46392416887,0,474591814000,0,102479602082,42751645657,0,7500000000,0
Kota Bitung,Kota,31744116140,2018,31964373954,59656199896,0,476935367000,0,154339850295,48944549263,0,18750000000,0
Kota Bitung,Kota,31744116140,2019,18124244717,64583220615,0,522576244000,0,78934066129,46818401225,0,0,0
Kota Bitung,Kota,31744116140,2020,27001541616,23063533584,0,473502344000,0,52742868744,50627692294,0,17473669000,0
Kota Bitung,Kota,31744116140,2021,68973605671,116969764940,0,464686698000,0,108724921163,44087704035,0,20697243000,0
Kota Bitung,Kota,31744116140,2022,84380795486,156947142736,0,464686698000,0,63107531230,69757262855,0,46371207000,0
Kota Bitung,Kota,31744116140,2023,22089437000,34094994000,0,362459397000,120893934000,27038872350,81141671558,0,24376556000,0
Kota Bitung,Kota,31744116140,2024,11275291000,35078244000,0,405407885000,102446932308,56679291833,78017875273,0,2998696000,0
Kota Manado,Kota,31744116140,2014,37179577318,2335240051,0,729213779000,0,49614960000,0,0,0,0
Kota Manado,Kota,31744116140,2015,26391903250,2651064283,0,750810852000,0,147113780000,0,0,0,0
Kota Manado,Kota,31744116140,2016,53816532658,3064964032,0,740987609000,0,181883631469,114567903500,0,5000000000,0
Kota Manado,Kota,31744116140,2017,48336158836,5371936378,0,727970839000,0,173560971000,85277573606,0,7500000000,0
Kota Manado,Kota,31744116140,2018,40240148585,6588934171,0,727970839000,0,53022215518,112385527069,0,0,0
Kota Manado,Kota,31744116140,2019,29504128250,6496492239,0,788144580000,0,65330269763,98886808240,0,42568988000,0
Kota Manado,Kota,31744116140,2020,43416120548,5331502764,0,715060730000,0,58172583634,106940226452,0,56604015000,0
Kota Manado,Kota,31744116140,2021,52646626798,16494559079,0,702057099000,0,49313746535,108904223300,0,9118148000,0
Kota Manado,Kota,31744116140,2022,51792189876,23423622022,0,702057099000,0,136083769767,147202667126,0,0,0
Kota Manado,Kota,31744116140,2023,44985041000,11066125000,0,572497070000,177355572000,35004243654,156509704652,0,0,0
Kota Manado,Kota,31744116140,2024,35471490000,11617459000,0,630387304000,168206868763,52900196400,156710732572,0,6709659000,0
Kota Tomohon,Kota,31744116140,2014,21397066684,3476393408,0,376334135000,0,37483280000,0,0,0,0
Kota Tomohon,Kota,31744116140,2015,14078597200,4741267083,0,360894361000,0,57711980000,0,0,21193417000,0
Kota Tomohon,Kota,31744116140,2016,15239682591,6156441823,0,401799456000,0,146452231263,33358882000,0,5000000000,0
Kota Tomohon,Kota,31744116140,2017,18419295040,12975635654,0,398270294000,0,104894517000,38621766890,0,7500000000,0
Kota Tomohon,Kota,31744116140,2018,13415852461,9370138123,0,401366876000,0,88730503328,44276092568,0,25000000000,0
Kota Tomohon,Kota,31744116140,2019,7457750478,6759786157,0,439347707000,0,43332277018,40075820660,0,21697584000,0
Kota Tomohon,Kota,31744116140,2020,12823375810,8207138948,0,400737393000,0,55189273078,57272751625,0,78377116000,0
Kota Tomohon,Kota,31744116140,2021,21739395816,22165032521,0,393387326000,0,39430712776,42268057600,0,60544971000,0
Kota Tomohon,Kota,31744116140,2022,20065607141,36997220917,0,393387326000,0,26034847959,49696708267,0,6750142000,0
Kota Tomohon,Kota,31744116140,2023,13346030000,33214930000,0,325785679000,83212933000,19715255661,55292731480,0,20353343000,0
Kota Tomohon,Kota,31744116140,2024,10213350000,22375523000,0,357458956000,66869621685,70435760476,55591479086,0,12933346000,0
Kota Kotamobagu,Kota,31744116140,2014,17575711399,2330017345,0,340081903000,0,37428140000,0,0,0,0
Kota Kotamobagu,Kota,31744116140,2015,10832192800,2629444083,0,354997037000,0,90603450000,0,0,0,4572649000
Kota Kotamobagu,Kota,31744116140,2016,15296406131,3032344888,0,382638269000,0,116916479575,32339882000,0,5000000000,10123993451
Kota Kotamobagu,Kota,31744116140,2017,12292869442,5523804479,0,375916545000,0,101115096850,31820536323,0,50726476000,15171482000
Kota Kotamobagu,Kota,31744116140,2018,9637785220,6623916390,0,376388719000,0,131858296894,39190568247,0,18750000000,17430851000
Kota Kotamobagu,Kota,31744116140,2019,7886508372,6913688703,0,397592388000,0,87491481672,37779892400,0,25433850000,21267784000
Kota Kotamobagu,Kota,31744116140,2020,10462345133,5013258084,0,359457903000,0,56243049493,41843585999,0,21533096000,22362109000
Kota Kotamobagu,Kota,31744116140,2021,14331834417,16649962001,0,353039596000,0,38468406846,37609313810,0,10709918000,23316630000
Kota Kotamobagu,Kota,31744116140,2022,12431683732,23641692051,0,353039596000,0,52641101389,46135072833,0,15021407000,11747310000
Kota Kotamobagu,Kota,31744116140,2023,7878536000,8400004150,0,289319896000,80895220000,10546566350,52821602927,0,5807022000,13009817000
Kota Kotamobagu,Kota,31744116140,2024,6616319000,9813023000,0,310284787000,80598038892,13965932366,50212433999,0,0,13277079000
Kota Palu,Kota,31744116140,2014,22439547534,6478382240,0,637378278000,0,61697380000,0,0,27588057000,0
Kota Palu,Kota,31744116140,2015,20343992050,5797573903,0,652407682000,0,154422960000,0,0,0,0
Kota Palu,Kota,31744116140,2016,36162460330,6268111251,0,683609353000,0,209719947780,111383625704,0,5000000000,0
Kota Palu,Kota,31744116140,2017,29265674022,14219735861,0,671600535000,0,116859532989,106408169246,0,7500000000,0
Kota Palu,Kota,31744116140,2018,22736634177,21184866617,0,671600535000,0,83738137278,111432954922,0,18750000000,0
Kota Palu,Kota,31744116140,2019,14849882073,15637777369,0,702728505000,0,102014191450,108988696090,0,51780758000,0
Kota Palu,Kota,31744116140,2020,26374361061,32081815520,0,648403965000,0,68976434065,113909838098,0,31231328000,0
Kota Palu,Kota,31744116140,2021,33675286846,46590760997,0,636284819000,0,67812093644,118082026000,0,15485527000,0
Kota Palu,Kota,31744116140,2022,34059547593,70995927819,0,636284819000,0,84115008803,151127388604,0,17308014000,0
Kota Palu,Kota,31744116140,2023,29891040100,111747349000,1973132000,523927011000,143339175000,102487426907,165918598227,0,5674436000,0
Kota Palu,Kota,31744116140,2024,26934344870,43531449000,1742949000,576072726000,153987207175,83661161656,169579931363,966000000,12139646000,0
Kota Palopo,Kota,31744116140,2014,14942306530,3186036149,0,449242430000,0,36481000000,0,0,0,0
Kota Palopo,Kota,31744116140,2015,11278063450,2109314034,0,476408524000,0,136316870000,0,0,0,0
Kota Palopo,Kota,31744116140,2016,22418473034,8034734322,0,525397125000,0,208356756482,49867050000,0,0,0
Kota Palopo,Kota,31744116140,2017,17684232343,3879544656,0,516167587000,0,122961017510,49729776257,0,7500000000,0
Kota Palopo,Kota,31744116140,2018,11180438312,4342679247,0,516167587000,0,156689813078,58702076287,0,10250000000,0
Kota Palopo,Kota,31744116140,2019,8345058301,5486119037,0,545288008000,0,115468378075,62695109920,0,13007644000,0
Kota Palopo,Kota,31744116140,2020,13623567323,5044677473,0,497008966000,0,86530265711,65913966109,0,6983797000,0
Kota Palopo,Kota,31744116140,2021,18025657792,7697695503,0,487717402000,0,114871259168,68737530400,0,28986517000,0
Kota Palopo,Kota,31744116140,2022,16417801511,13437998899,0,487717402000,0,137104108880,81460695260,0,9008187000,0
Kota Palopo,Kota,31744116140,2023,12074931000,4639612000,2545823000,410922130000,93865381000,40727924665,96299360667,0,5930155000,0
Kota Palopo,Kota,31744116140,2024,8234638000,3995148000,2248830000,433054100000,88803520000,22949743189,94379950373,0,0,0
Kota Pare-pare,Kota,31744116140,2014,18808851705,2860547573,0,426405955000,0,32485350000,0,0,0,0
Kota Pare-pare,Kota,31744116140,2015,13272004750,1840245234,0,430750753000,0,142449790000,0,0,0,0
Kota Pare-pare,Kota,31744116140,2016,16076933624,7847203922,0,462883790000,0,200177309000,42020529000,0,0,0
Kota Pare-pare,Kota,31744116140,2017,19003147866,3744695981,0,454752410000,0,150663911020,50387949202,0,7500000000,0
Kota Pare-pare,Kota,31744116140,2018,12987116620,4342679247,0,454752410000,0,70624411129,56905288274,0,25250000000,0
Kota Pare-pare,Kota,31744116140,2019,9730140174,5476956307,0,480619453000,0,100544251488,59347227180,0,28982849000,0
Kota Pare-pare,Kota,31744116140,2020,13097186273,5044673173,0,437822985000,0,41843614930,58881408000,0,1000000000,0
Kota Pare-pare,Kota,31744116140,2021,18684439318,7697695503,0,429881874000,0,54110186210,63471439000,0,55370042000,0
Kota Pare-pare,Kota,31744116140,2022,16529368284,13437998899,0,429881874000,0,82993049300,70785264023,0,20713617000,0
Kota Pare-pare,Kota,31744116140,2023,10508046160,4368610000,1000000000,354954230000,90761435000,65244248080,79907764465,0,28262493000,0
Kota Pare-pare,Kota,31744116140,2024,8459896000,4105194000,1000000000,393615754000,83495553150,37007242383,82516973423,0,0,0
Kota Makassar,Kota,31744116140,2014,85816716063,2860547573,0,1114853212000,0,48594690000,0,0,0,0
Kota Makassar,Kota,31744116140,2015,65487621250,1840245234,0,1198866380000,0,136847060000,0,0,19421033000,0
Kota Makassar,Kota,31744116140,2016,105287980025,7923316672,0,1324023135000,0,229935418268,321639967770,0,0,0
Kota Makassar,Kota,31744116140,2017,130029647051,3959363778,0,1300764306000,0,143412135093,110073876170,0,7500000000,0
Kota Makassar,Kota,31744116140,2018,103133398625,4366784880,0,1300764306000,0,160858810469,240567106828,0,17875000000,0
Kota Makassar,Kota,31744116140,2019,74624964099,5607392172,0,1378982976000,0,113404575872,259366192300,0,31415999000,0
Kota Makassar,Kota,31744116140,2020,114121842718,5058896745,0,1249647391000,0,42308462434,269664330574,0,74623320000,0
Kota Makassar,Kota,31744116140,2021,149621229492,7755138946,0,1257670897000,0,40648101192,270830473000,0,30304767000,0
Kota Makassar,Kota,31744116140,2022,143019007806,11412245571,0,1257670897000,0,33391854216,405672188337,0,18033979000,0
Kota Makassar,Kota,31744116140,2023,163266117000,7206556000,0,1109699958000,288083102400,36340464421,444756115216,0,0,0
Kota Makassar,Kota,31744116140,2024,101881349000,4836736000,0,1364109984000,272064147002,31931027120,470242623639,1800000000,0,0
Kota Kendari,Kota,31744116140,2014,23674709287,10853750646,0,611179529000,0,55353980000,0,0,0,0
Kota Kendari,Kota,31744116140,2015,17613062950,11738560283,0,629906640000,0,110478450000,0,0,23990420000,0
Kota Kendari,Kota,31744116140,2016,21042086742,4617983452,0,674633290000,0,259336677925,95214919000,0,39764835000,0
Kota Kendari,Kota,31744116140,2017,26885481865,2851067306,0,662782152000,0,61315685000,95585946368,0,7500000000,0
Kota Kendari,Kota,31744116140,2018,21785883530,9306684313,0,662782152000,0,140064202821,109323668058,0,8250000000,0
Kota Kendari,Kota,31744116140,2019,15747456090,18858430087,0,706213677000,0,95745247558,105617092691,0,32358142000,0
Kota Kendari,Kota,31744116140,2020,24619502958,18054668717,0,641234768000,0,68987034910,118834453717,0,43869490000,0
Kota Kendari,Kota,31744116140,2021,31299548776,44861420187,0,629053541000,0,107973373884,118164464000,0,35425590000,0
Kota Kendari,Kota,31744116140,2022,32611495805,90687410115,0,629053541000,0,105620610818,151402123250,0,34779474000,0
Kota Kendari,Kota,31744116140,2023,33375521000,77844032000,5471852000,496892220000,156788284000,78995243041,164279714637,0,17095535000,0
Kota Kendari,Kota,31744116140,2024,25284229000,31559623000,4833512000,554121926000,177372826380,49458128200,177668636142,0,6828170000,0
Kota Bau-bau,Kota,31744116140,2014,13981619206,10935722744,0,465583877000,0,41601960000,0,0,0,0
Kota Bau-bau,Kota,31744116140,2015,11320846750,11957583289,0,485032228000,0,144734990000,0,0,0,0
Kota Bau-bau,Kota,31744116140,2016,11007102140,5121198596,0,518115287000,0,140103523000,61384150000,0,36498644000,0
Kota Bau-bau,Kota,31744116140,2017,13781877003,2957682892,0,509013667000,0,107410812293,61312164000,0,7500000000,0
Kota Bau-bau,Kota,31744116140,2018,9275651305,9280142678,0,509013667000,0,78359606089,67409106759,0,25250000000,0
Kota Bau-bau,Kota,31744116140,2019,7690875448,18942504052,0,546129745000,0,92835315169,69515107750,0,14722538000,0
Kota Bau-bau,Kota,31744116140,2020,8407407198,18090548358,0,495773966000,0,64150253596,71739633000,0,44855721000,0
Kota Bau-bau,Kota,31744116140,2021,12374837325,44930252210,0,486630411000,0,66083195006,70518582180,0,18158538000,0
Kota Bau-bau,Kota,31744116140,2022,11392948229,90743803392,0,486630411000,0,41415844314,86614817861,0,9770256000,0
Kota Bau-bau,Kota,31744116140,2023,6021871000,63282032000,0,413037079000,90625396000,127426879572,100687496063,0,0,0
Kota Bau-bau,Kota,31744116140,2024,5364493000,24526753000,0,434351961000,109964565798,59942034754,95207043570,0,5770331000,0
Kota Denpasar,Kota,31744116140,2014,70066079118,383182410,0,615961906000,0,7392834000,0,0,22763285000,0
Kota Denpasar,Kota,31744116140,2015,49776372050,703264033,0,625978507000,0,5226190000,0,0,24823057000,9723248000
Kota Denpasar,Kota,31744116140,2016,81241689279,490137300,0,661794756000,0,44429827747,90278810000,0,5000000000,21863005000
Kota Denpasar,Kota,31744116140,2017,89465712547,749540727,0,650169150000,0,30561353899,100605421120,0,7500000000,28428056000
Kota Denpasar,Kota,31744116140,2018,85291845512,701234591,0,650169150000,0,31734600819,111559925750,0,27250000000,27404975000
Kota Denpasar,Kota,31744116140,2019,61589479096,689340471,0,683439949000,0,29693209042,105795668900,0,18878781000,34750461000
Kota Denpasar,Kota,31744116140,2020,85954213988,788276289,0,619582547000,0,16426308968,109878785198,0,85367717000,36621601000
Kota Denpasar,Kota,31744116140,2021,107736748275,1674500150,0,609734565000,0,47173565137,103200079000,0,65629720000,40148467000
Kota Denpasar,Kota,31744116140,2022,95804398330,2170118509,0,609734565000,0,28952184252,209372972534,0,59597507000,28925497000
Kota Denpasar,Kota,31744116140,2023,104942077210,1342767000,0,536261941000,97244901000,11251952213,217930414096,0,53953685000,33881756000
Kota Denpasar,Kota,31744116140,2024,91227758000,1145327000,0,595399447000,93162923657,28031657114,253235819518,0,57126472000,34828566000
Kota Mataram,Kota,31744116140,2014,55508789307,5950852306,0,564661391000,0,52222910000,0,0,0,0
Kota Mataram,Kota,31744116140,2015,49137783450,2937237146,0,593930707000,0,111184040000,0,0,0,0
Kota Mataram,Kota,31744116140,2016,64852697824,49458443292,0,609016722000,0,185535089870,76655630155,0,42601976000,0
Kota Mataram,Kota,31744116140,2017,69702665201,38758857913,0,598318257000,0,145324964052,94455714785,0,7500000000,0
Kota Mataram,Kota,31744116140,2018,59308234337,25313410373,0,598318257000,0,101759320900,96302097560,0,38000000000,0
Kota Mataram,Kota,31744116140,2019,17009702291,13661398200,0,634297688000,0,91130362715,89783291500,0,32995203000,0
Kota Mataram,Kota,31744116140,2020,83668392634,13165829641,0,579228725000,0,52462532738,98924971829,0,63730680000,0
Kota Mataram,Kota,31744116140,2021,95666245006,21449420105,0,569742255000,0,86651605041,91126939000,0,30244134000,0
Kota Mataram,Kota,31744116140,2022,103788552552,56044192004,0,569742255000,0,37158655089,140032415345,0,54171364000,0
Kota Mataram,Kota,31744116140,2023,119552997000,56478888000,0,550253941000,71520518000,89596603839,155211039615,3750000000,50129084000,0
Kota Mataram,Kota,31744116140,2024,93896033000,14639394000,0,600420786000,96645465000,81611000989,160854869345,750000000,19674171000,0
Kota Bima,Kota,31744116140,2014,17297051386,5950852306,0,410483310000,0,33992090000,0,0,0,0
Kota Bima,Kota,31744116140,2015,15315441350,2937237146,0,435279239000,0,98875020000,0,0,0,0
Kota Bima,Kota,31744116140,2016,19298115252,49458443292,0,464125442000,0,127524798613,45138114000,0,5000000000,0
Kota Bima,Kota,31744116140,2017,20719018392,38758857913,0,455972250000,0,142505826984,50660241590,0,7500000000,0
Kota Bima,Kota,31744116140,2018,13876740072,18806308370,0,455972250000,0,92882175140,59156433245,0,27750000000,0
Kota Bima,Kota,31744116140,2019,11215441063,20174976668,0,483668278000,0,69648980582,56940029280,0,13537330000,0
Kota Bima,Kota,31744116140,2020,14348145648,13165775606,0,439644557000,0,63487181845,58794682000,0,19485769000,0
Kota Bima,Kota,31744116140,2021,17984280801,21448310357,0,432159814000,0,68320563668,59450893000,0,30025143000,0
Kota Bima,Kota,31744116140,2022,19584009795,56048250221,0,432159814000,0,89773006178,70657241245,0,39108685000,0
Kota Bima,Kota,31744116140,2023,28635929000,56467722000,0,391457287000,62494314000,42423553167,85699394970,0,21172210000,0
Kota Bima,Kota,31744116140,2024,24994944000,14706451000,0,419790761000,75436643000,51257106179,80886128462,0,2793929000,0
Kota Kupang,Kota,31744116140,2014,22702523696,505907133,0,598804801000,0,61439470000,0,0,0,0
Kota Kupang,Kota,31744116140,2015,17214085600,743209750,0,623321955000,0,59292310000,0,0,0,0
Kota Kupang,Kota,31744116140,2016,33264776674,505814149,0,661156826000,0,147604078703,83596333000,0,0,0
Kota Kupang,Kota,31744116140,2017,31874742490,909010204,0,649542427000,0,78291382678,64347277563,0,42496597000,0
Kota Kupang,Kota,31744116140,2018,25320729080,764051008,0,649542427000,0,136968841162,89838689388,0,0,0
Kota Kupang,Kota,31744116140,2019,16798299265,747430243,0,675595958000,0,100078048522,86359970680,0,0,0
Kota Kupang,Kota,31744116140,2020,28322114125,892447440,0,621573538000,0,72117201011,89071255000,0,11924596000,0
Kota Kupang,Kota,31744116140,2021,35129533495,1916077481,0,609915054000,0,85898003875,93257910000,0,6936271000,0
Kota Kupang,Kota,31744116140,2022,32566376619,2351340173,0,609915054000,0,53820248268,135828419837,0,2604965000,0
Kota Kupang,Kota,31744116140,2023,24327142000,1380727000,0,524595044000,136323877000,22979066414,152755688383,0,0,0
Kota Kupang,Kota,31744116140,2024,21829594000,1224378000,0,603062197000,131370623813,39000602323,150741754760,0,7645677000,0
Kota Ambon,Kota,31744116140,2014,35836787054,1547448956,0,601627489000,0,45444830000,0,0,0,0
Kota Ambon,Kota,31744116140,2015,21688642600,1940605231,0,620624670000,0,91792790000,0,0,0,9641534000
Kota Ambon,Kota,31744116140,2016,32186231115,1174151741,0,686184418000,0,87251842000,104420901075,0,0,21659798000
Kota Ambon,Kota,31744116140,2017,32125821191,2009542055,0,674130364000,0,63043558795,82591550799,0,42408511000,17090496000
Kota Ambon,Kota,31744116140,2018,23349590150,1564039823,0,674130364000,0,57374489550,112927940759,0,0,30779402000
Kota Ambon,Kota,31744116140,2019,17249679877,2127397793,0,698473685000,0,55496662854,112803261217,0,10860813000,37432374291
Kota Ambon,Kota,31744116140,2020,26578437822,3767717113,0,632334033000,0,58779458581,127391300000,0,35326206000,37108163000
Kota Ambon,Kota,31744116140,2021,30936949660,4050260854,0,621203847000,0,82083584064,95075087670,0,26922782000,38911004000
Kota Ambon,Kota,31744116140,2022,27608973346,6513961055,0,621203847000,0,63130199242,138741922704,0,11661999000,27209754000
Kota Ambon,Kota,31744116140,2023,21199717000,3793255000,1000000000,502532200000,157149380000,24819609212,151977239872,0,11840063000,31457579000
Kota Ambon,Kota,31744116140,2024,18056807000,2308881000,1000000000,588276254000,91928793979,24883037861,153355994853,0,0,32250601000
Kota Tual,Kota,31744116140,2014,8824146663,1547448956,0,311236553000,0,37646940000,0,0,0,0
Kota Tual,Kota,31744116140,2015,8228108950,1940605231,0,330426984000,0,99274760000,0,0,0,8899343000
Kota Tual,Kota,31744116140,2016,10024460373,1174151741,0,383259624000,0,148326560138,13416157000,0,0,20178233000
Kota Tual,Kota,31744116140,2017,8576162438,2009542055,0,380411975000,0,109343514730,15390787410,0,44296127000,25873916000
Kota Tual,Kota,31744116140,2018,6044287481,1567619933,0,394706960000,0,96153270525,25672895670,0,0,28659645000
Kota Tual,Kota,31744116140,2019,5999861223,2127397793,0,407244824000,0,58078120989,27529412880,0,0,33531749000
Kota Tual,Kota,31744116140,2020,5689100234,3764638970,0,369245632000,0,56409255596,25206572000,0,7154659000,35569020000
Kota Tual,Kota,31744116140,2021,9679621777,4050260854,0,363635673000,0,209591196774,27434156000,0,18485495000,37429317000
Kota Tual,Kota,31744116140,2022,8629725631,6513961055,0,363800033000,0,110902574040,40903356280,0,36230030000,22590203200
